"time","extractOutput1","raffinateOutput2","extractOutput2","raffinateOutput1"
2064,6.21044e-15,1.9285e-06,7.46435e-48,13.9417
2068.8,7.39281e-15,2.16825e-06,1.00008e-47,14.1059
2073.6,8.79101e-15,2.43852e-06,1.33828e-47,14.2715
2078.4,1.04429e-14,2.7433e-06,1.78871e-47,14.4385
2083.2,1.23925e-14,3.0871e-06,2.38792e-47,14.6068
2088,1.46916e-14,3.47501e-06,3.18414e-47,14.7767
2092.8,1.74001e-14,3.9128e-06,4.24099e-47,14.9479
2097.6,2.05882e-14,4.40697e-06,5.6422e-47,15.1206
2102.4,2.43375e-14,4.96485e-06,7.49796e-47,15.2947
2107.2,2.87427e-14,5.59469e-06,9.95309e-47,15.4701
2112,3.39143e-14,6.3058e-06,1.31977e-46,15.6469
2116.8,3.99802e-14,7.10862e-06,1.7481e-46,15.8248
2121.6,4.70892e-14,8.0149e-06,2.31298e-46,16.004
2126.4,5.54136e-14,9.03783e-06,3.05715e-46,16.1841
2131.2,6.51532e-14,1.01922e-05,4.03652e-46,16.3652
2136,7.6539e-14,1.14945e-05,5.32408e-46,16.5471
2140.8,8.98387e-14,1.29632e-05,7.01512e-46,16.7296
2145.6,1.05361e-13,1.46191e-05,9.23383e-46,16.9127
2150.4,1.23464e-13,1.64851e-05,1.2142e-45,17.0961
2155.2,1.44558e-13,1.8587e-05,1.595e-45,17.2798
2160,1.6912e-13,2.09533e-05,2.09314e-45,17.4635
2164.8,1.97697e-13,2.36159e-05,2.74413e-45,17.647
2169.6,2.30919e-13,2.661e-05,3.59407e-45,17.8302
2174.4,2.69512e-13,2.99746e-05,4.70266e-45,18.013
2179.2,3.14311e-13,3.37531e-05,6.14723e-45,18.195
2184,3.66272e-13,3.79934e-05,8.02781e-45,18.3762
2188.8,4.26497e-13,4.27482e-05,1.04737e-44,18.5563
2193.6,4.96247e-13,4.8076e-05,1.36518e-44,18.7351
2198.4,5.76969e-13,5.40409e-05,1.77774e-44,18.9126
2203.2,6.7032e-13,6.07135e-05,2.3128e-44,19.0884
2208,7.78196e-13,6.81714e-05,3.00609e-44,19.2625
2212.8,9.02767e-13,7.64997e-05,3.90358e-44,19.4346
2217.6,1.04651e-12,8.57917e-05,5.06433e-44,19.6046
2222.4,1.21227e-12,9.61494e-05,6.56421e-44,19.7723
2227.2,1.40326e-12,0.000107684,8.50052e-44,19.9376
2232,1.62317e-12,0.000120518,1.0998e-43,20.1004
2236.8,1.87621e-12,0.000134784,1.42164e-43,20.2604
2241.6,2.16717e-12,0.000150625,1.836e-43,20.4176
2246.4,2.50148e-12,0.0001682,2.36902e-43,20.5719
2251.2,2.88534e-12,0.000187679,3.05405e-43,20.7231
2256,3.3258e-12,0.000209246,3.93368e-43,20.8711
2260.8,3.83084e-12,0.000233103,5.06219e-43,21.016
2265.6,4.40954e-12,0.000259465,6.50874e-43,21.1575
2270.4,5.0722e-12,0.000288568,8.36132e-43,21.2956
2275.2,5.83047e-12,0.000320665,1.07318e-42,21.4303
2280,6.69757e-12,0.000356027,1.37625e-42,21.5615
2284.8,7.68846e-12,0.000394949,1.76338e-42,21.6891
2289.6,8.82005e-12,0.000437747,2.25748e-42,21.8132
2294.4,1.01115e-11,0.00048476,2.88754e-42,21.9337
2299.2,1.15843e-11,0.000536352,3.69031e-42,22.0506
2304,1.3263e-11,0.000592914,4.71226e-42,22.1638
2308.8,1.51749e-11,0.000654863,6.01215e-42,22.2735
2313.6,1.73512e-11,0.000722647,7.66417e-42,22.3796
2318.4,1.98268e-11,0.000796743,9.76196e-42,22.4822
2323.2,2.2641e-11,0.00087766,1.24236e-41,22.5811
2328,2.58381e-11,0.000965943,1.57978e-41,22.6766
2332.8,2.94679e-11,0.00106217,2.00718e-41,22.7686
2337.6,3.35862e-11,0.00116696,2.54811e-41,22.8572
2342.4,3.82561e-11,0.00128095,3.23218e-41,22.9424
2347.2,4.35479e-11,0.00140486,4.09653e-41,23.0243
2352,4.95407e-11,0.00153941,5.18781e-41,23.1029
2356.8,5.63233e-11,0.00168538,6.56447e-41,23.1784
2361.6,6.3995e-11,0.00184361,8.29974e-41,23.2507
2366.4,7.26669e-11,0.00201495,1.04853e-40,23.3199
2371.2,8.24636e-11,0.00220034,1.32357e-40,23.3862
2376,9.35242e-11,0.00240075,1.66942e-40,23.4495
2380.8,1.06004e-10,0.00261719,2.10397e-40,23.5101
2385.6,1.20077e-10,0.00285076,2.64953e-40,23.5678
2390.4,1.35937e-10,0.00310259,3.33392e-40,23.6229
2395.2,1.538e-10,0.00337386,4.19179e-40,23.6755
2400,1.73908e-10,0.00366585,5.26626e-40,23.7255
2404.8,1.96529e-10,0.00397985,6.61098e-40,23.7731
2409.6,2.21963e-10,0.00431726,8.2926e-40,23.8183
2414.4,2.50542e-10,0.00467952,1.03939e-39,23.8613
2419.2,2.82638e-10,0.00506813,1.30176e-39,23.9021
2424,3.18663e-10,0.00548468,1.62909e-39,23.9409
2428.8,3.59074e-10,0.00593082,2.03718e-39,23.9776
2433.6,4.0438e-10,0.00640828,2.54554e-39,24.0123
2438.4,4.55147e-10,0.00691884,3.17834e-39,24.0453
2443.2,5.12001e-10,0.00746439,3.96543e-39,24.0764
2448,5.75638e-10,0.00804686,4.94371e-39,24.1059
2452.8,6.46827e-10,0.00866829,6.15868e-39,24.1337
2457.6,7.26423e-10,0.00933078,7.6665e-39,24.1599
2462.4,8.15373e-10,0.0100365,9.53636e-39,24.1847
2467.2,9.14722e-10,0.0107878,1.18535e-38,24.2081
2472,1.02563e-09,0.0115869,1.47227e-38,24.2301
2476.8,1.14938e-09,0.0124363,1.8273e-38,24.2508
2481.6,1.28739e-09,0.0133386,2.26629e-38,24.2703
2486.4,1.44122e-09,0.0142963,2.80871e-38,24.2886
2491.2,1.61261e-09,0.0153121,3.47842e-38,24.3059
2496,1.80346e-09,0.0163888,4.30474e-38,24.322
2500.8,2.0159e-09,0.0175293,5.32355e-38,24.3372
2505.6,2.25225e-09,0.0187366,6.57884e-38,24.3515
2510.4,2.51508e-09,0.0200136,8.1244e-38,24.3649
2515.2,2.80724e-09,0.0213636,1.00261e-37,24.3774
2520,3.13185e-09,0.0227897,1.23643e-37,24.3891
2524.8,3.49236e-09,0.0242952,1.52375e-37,24.4001
2529.6,3.89259e-09,0.0258837,1.87656e-37,24.4103
2534.4,4.33673e-09,0.0275585,2.30951e-37,24.4199
2539.2,4.8294e-09,0.0293233,2.84045e-37,24.4289
2544,5.37571e-09,0.0311817,3.49118e-37,24.4373
2548.8,5.98127e-09,0.0331375,4.2882e-37,24.4451
2553.6,6.65226e-09,0.0351946,5.26382e-37,24.4524
2558.4,7.39552e-09,0.0373568,6.45733e-37,24.4592
2563.2,8.21854e-09,0.0396282,7.91656e-37,24.4655
2568,9.12962e-09,0.042013,9.69962e-37,24.4714
2572.8,1.01379e-08,0.0445152,1.18772e-36,24.4769
2577.6,1.12533e-08,0.0471393,1.4535e-36,24.4819
2582.4,1.2487e-08,0.0498894,1.77774e-36,24.4867
2587.2,1.38512e-08,0.0527701,2.17308e-36,24.4911
2592,1.53593e-08,0.0557859,2.65487e-36,24.4952
2596.8,1.70261e-08,0.0589414,3.24173e-36,24.499
2601.6,1.88679e-08,0.0622411,3.95624e-36,24.5025
2606.4,2.09027e-08,0.06569,4.82577e-36,24.5057
2611.2,2.31503e-08,0.0692926,5.8835e-36,24.5087
2616,2.56326e-08,0.073054,7.16963e-36,24.5115
2620.8,2.83736e-08,0.076979,8.73286e-36,24.5141
2625.6,3.13999e-08,0.0810726,1.06322e-35,24.5165
2630.4,3.47409e-08,0.08534,1.2939e-35,24.5187
2635.2,3.84287e-08,0.0897861,1.57398e-35,24.5207
2640,4.24991e-08,0.0944161,1.91394e-35,24.5225
2644.8,4.69914e-08,0.0992354,2.32645e-35,24.5242
2649.6,5.1949e-08,0.104249,2.82686e-35,24.5258
2654.4,5.74199e-08,0.109462,3.43374e-35,24.5272
2659.2,6.34569e-08,0.114881,4.1696e-35,24.5285
2664,7.01185e-08,0.120509,5.06164e-35,24.5297
2668.8,7.74691e-08,0.126354,6.14282e-35,24.5307
2673.6,8.558e-08,0.13242,7.45303e-35,24.5317
2678.4,9.45298e-08,0.138713,9.04057e-35,24.5325
2683.2,1.04406e-07,0.145237,1.09639e-34,24.5333
2688,1.15303e-07,0.152,1.32939e-34,24.5339
2692.8,1.27329e-07,0.159005,1.61161e-34,24.5345
2697.6,1.406e-07,0.16626,1.95346e-34,24.535
2702.4,1.55245e-07,0.173768,2.36751e-34,24.5354
2707.2,1.71408e-07,0.181537,2.86899e-34,24.5357
2712,1.89248e-07,0.18957,3.47637e-34,24.536
2716.8,2.08938e-07,0.197875,4.21203e-34,24.5362
2721.6,2.30672e-07,0.206456,5.10309e-34,24.5362
2726.4,2.54663e-07,0.215318,6.18242e-34,24.5363
2731.2,2.81147e-07,0.224468,7.4899e-34,24.5362
2736,3.10385e-07,0.233911,9.07385e-34,24.5361
2740.8,3.42663e-07,0.243651,1.09929e-33,24.5359
2745.6,3.783e-07,0.253695,1.33182e-33,24.5356
2750.4,4.17647e-07,0.264048,1.6136e-33,24.5353
2755.2,4.6109e-07,0.274715,1.95509e-33,24.5348
2760,5.09058e-07,0.285701,2.36901e-33,24.5343
2764.8,5.62023e-07,0.297012,2.87076e-33,24.5337
2769.6,6.20504e-07,0.308653,3.47907e-33,24.533
2774.4,6.85077e-07,0.320628,4.21665e-33,24.5323
2779.2,7.56375e-07,0.332943,5.11108e-33,24.5314
2784,8.35096e-07,0.345602,6.19582e-33,24.5304
2788.8,9.2201e-07,0.358612,7.51154e-33,24.5294
2793.6,1.01797e-06,0.371975,9.10758e-33,24.5282
2798.4,1.1239e-06,0.385698,1.10439e-32,24.5269
2803.2,1.24083e-06,0.399784,1.33931e-32,24.5255
2808,3.79282,1.05554e-14,7.22192,0.60889
2812.8,3.70046,1.2223e-14,7.24154,0.640458
2817.6,3.60691,1.42301e-14,7.26139,0.675655
2822.4,3.51291,1.6629e-14,7.2814,0.714187
2827.2,3.419,1.94836e-14,7.30153,0.755863
2832,3.32556,2.28701e-14,7.32172,0.800559
2836.8,3.23288,2.68792e-14,7.34197,0.848198
2841.6,3.14118,3.1618e-14,7.36223,0.898739
2846.4,3.05065,3.72128e-14,7.38249,0.952165
2851.2,2.9614,4.38122e-14,7.40274,1.00847
2856,2.87356,5.15907e-14,7.42296,1.06768
2860.8,2.78721,6.07535e-14,7.44314,1.12981
2865.6,2.70241,7.1541e-14,7.46326,1.19489
2870.4,2.61922,8.42355e-14,7.48332,1.26295
2875.2,2.53769,9.91677e-14,7.5033,1.33403
2880,2.45784,1.16725e-13,7.52321,1.40818
2884.8,2.37969,1.37363e-13,7.54302,1.48544
2889.6,2.30327,1.61612e-13,7.56274,1.56585
2894.4,2.22858,1.90096e-13,7.58237,1.64944
2899.2,2.15563,2.23545e-13,7.60188,1.73628
2904,2.08442,2.62812e-13,7.62128,1.82638
2908.8,2.01494,3.08894e-13,7.64057,1.91981
2913.6,1.9472,3.62962e-13,7.65973,2.01658
2918.4,1.88118,4.26379e-13,7.67876,2.11675
2923.2,1.81686,5.00742e-13,7.69766,2.22034
2928,1.75424,5.87917e-13,7.71643,2.32738
2932.8,1.69329,6.90081e-13,7.73506,2.43791
2937.6,1.634,8.09778e-13,7.75354,2.55194
2942.4,1.57635,9.49977e-13,7.77188,2.66951
2947.2,1.52032,1.11414e-12,7.79007,2.79063
2952,1.46587,1.30631e-12,7.8081,2.91532
2956.8,1.413,1.5312e-12,7.82598,3.04359
2961.6,1.36167,1.7943e-12,7.84369,3.17546
2966.4,1.31186,2.102e-12,7.86124,3.31092
2971.2,1.26353,2.46175e-12,7.87863,3.44998
2976,1.21668,2.88221e-12,7.89585,3.59265
2980.8,1.17126,3.37347e-12,7.91289,3.73891
2985.6,1.12724,3.94725e-12,7.92976,3.88877
2990.4,1.08461,4.61717e-12,7.94645,4.0422
2995.2,1.04332,5.39905e-12,7.96296,4.19919
3000,1.00336,6.31126e-12,7.97929,4.35972
3004.8,0.96469,7.37513e-12,7.99543,4.52377
3009.6,0.927283,8.61537e-12,8.01138,4.69132
3014.4,0.891109,1.00606e-11,8.02715,4.86232
3019.2,0.856139,1.17441e-11,8.04272,5.03676
3024,0.822344,1.37042e-11,8.05809,5.21457
3028.8,0.789695,1.59855e-11,8.07327,5.39573
3033.6,0.758163,1.86392e-11,8.08825,5.58019
3038.4,0.727719,2.17248e-11,8.10302,5.76789
3043.2,0.698335,2.5311e-11,8.11759,5.95878
3048,0.669983,2.94769e-11,8.13196,6.1528
3052.8,0.642634,3.43139e-11,8.14611,6.34989
3057.6,0.61626,3.99273e-11,8.16006,6.54998
3062.4,0.590835,4.64383e-11,8.17379,6.753
3067.2,0.566332,5.39865e-11,8.18731,6.95887
3072,0.542723,6.27326e-11,8.20061,7.16752
3076.8,0.519983,7.28613e-11,8.21369,7.37886
3081.6,0.498087,8.45845e-11,8.22655,7.5928
3086.4,0.477007,9.81459e-11,8.23918,7.80926
3091.2,0.456721,1.13825e-10,8.25159,8.02814
3096,0.437203,1.31941e-10,8.26378,8.24934
3100.8,0.418429,1.52863e-10,8.27573,8.47276
3105.6,0.400376,1.77008e-10,8.28745,8.69829
3110.4,0.383021,2.04859e-10,8.29894,8.92583
3115.2,0.366341,2.36965e-10,8.3102,9.15527
3120,0.350314,2.73952e-10,8.32122,9.38648
3124.8,0.334919,3.16536e-10,8.332,9.61936
3129.6,0.320134,3.65536e-10,8.34254,9.85377
3134.4,0.305939,4.21881e-10,8.35284,10.0896
3139.2,0.292315,4.86632e-10,8.36289,10.3267
3144,0.27924,5.60997e-10,8.3727,10.565
3148.8,0.266697,6.46348e-10,8.38226,10.8043
3153.6,0.254667,7.44244e-10,8.39158,11.0444
3158.4,0.243131,8.56458e-10,8.40064,11.2854
3163.2,0.232071,9.85e-10,8.40945,11.5269
3168,0.221472,1.13215e-09,8.418,11.769
3172.8,0.211316,1.30049e-09,8.4263,12.0113
3177.6,0.201586,1.49294e-09,8.43435,12.2539
3182.4,0.192267,1.71282e-09,8.44213,12.4964
3187.2,0.183345,1.96387e-09,8.44966,12.7389
3192,0.174803,2.25031e-09,8.45692,12.9811
3196.8,0.166628,2.57691e-09,8.46392,13.223
3201.6,0.158806,2.94907e-09,8.47065,13.4643
3206.4,0.151322,3.37284e-09,8.47712,13.7049
3211.2,0.144165,3.85506e-09,8.48332,13.9446
3216,0.137321,4.40344e-09,8.48926,14.1834
3220.8,0.130778,5.02662e-09,8.49492,14.4211
3225.6,0.124525,5.73434e-09,8.50031,14.6575
3230.4,0.118549,6.53754e-09,8.50542,14.8924
3235.2,0.112839,7.44847e-09,8.51027,15.1258
3240,0.107386,8.48092e-09,8.51483,15.3575
3244.8,0.102178,9.6503e-09,8.51912,15.5873
3249.6,0.0972059,1.09739e-08,8.52314,15.8152
3254.4,0.0924595,1.24711e-08,8.52687,16.041
3259.2,0.0879296,1.41636e-08,8.53032,16.2645
3264,0.0836073,1.60755e-08,8.53349,16.4857
3268.8,0.0794838,1.8234e-08,8.53638,16.7044
3273.6,0.075551,2.06692e-08,8.53899,16.9205
3278.4,0.0718006,2.3415e-08,8.54131,17.1338
3283.2,0.0682249,2.65091e-08,8.54334,17.3444
3288,0.0648165,2.99934e-08,8.54509,17.5521
3292.8,0.0615682,3.39149e-08,8.54655,17.7567
3297.6,0.0584731,3.83258e-08,8.54773,17.9583
3302.4,0.0555245,4.32843e-08,8.54861,18.1567
3307.2,0.052716,4.88553e-08,8.5492,18.3518
3312,0.0500415,5.51112e-08,8.54951,18.5437
3316.8,0.0474951,6.21323e-08,8.54952,18.7323
3321.6,0.0450711,7.00085e-08,8.54924,18.9174
3326.4,0.0427641,7.88394e-08,8.54866,19.0992
3331.2,0.0405687,8.87366e-08,8.5478,19.2776
3336,0.03848,9.98238e-08,8.54664,19.4525
3340.8,0.0364932,1.12239e-07,8.54518,19.624
3345.6,0.0346037,1.26137e-07,8.54343,19.7921
3350.4,0.0328069,1.41689e-07,8.54138,19.9569
3355.2,0.0310987,1.59086e-07,8.53904,20.1183
3360,0.029475,1.78544e-07,8.5364,20.2765
3364.8,0.0279318,2.003e-07,8.53346,20.4315
3369.6,0.0264655,2.24622e-07,8.53023,20.5833
3374.4,0.0250724,2.51809e-07,8.5267,20.7322
3379.2,0.0237492,2.82196e-07,8.52287,20.8781
3384,0.0224925,3.16157e-07,8.51874,21.0212
3388.8,0.0212991,3.54114e-07,8.51432,21.1615
3393.6,0.0201662,3.96537e-07,8.5096,21.2994
3398.4,0.0190908,4.43956e-07,8.50457,21.4348
3403.2,0.0180701,4.96968e-07,8.49925,21.5679
3408,0.0171016,5.56242e-07,8.49364,21.6989
3412.8,0.0161826,6.22532e-07,8.48772,21.8279
3417.6,0.0153109,6.9669e-07,8.4815,21.9552
3422.4,0.0144842,7.79672e-07,8.47499,22.0807
3427.2,0.0137002,8.72559e-07,8.46818,22.2048
3432,0.0129568,9.76573e-07,8.46107,22.3276
3436.8,0.0122521,1.09309e-06,8.45367,22.4492
3441.6,0.0115841,1.22367e-06,8.44597,22.5699
3446.4,0.0109511,1.37006e-06,8.43797,22.6897
3451.2,0.0103512,1.53427e-06,8.42967,22.8089
3456,0.00978295,1.71852e-06,8.42108,22.9275
3460.8,0.00924463,1.92537e-06,8.41219,23.0457
3465.6,0.00873477,2.15768e-06,8.40301,23.1637
3470.4,0.00825195,2.4187e-06,8.39353,23.2816
3475.2,0.0077948,2.71209e-06,8.38376,23.3995
3480,0.00736202,3.04199e-06,8.3737,23.5174
3484.8,0.00695237,3.41308e-06,8.36334,23.6356
3489.6,0.00656468,3.83061e-06,8.3527,23.754
3494.4,0.00619781,4.30055e-06,8.34176,23.8728
3499.2,0.0058507,4.82958e-06,8.33053,23.992
3504,0.00552234,5.42525e-06,8.31901,24.1116
3508.8,0.00521176,6.09604e-06,8.30721,24.2317
3513.6,0.00491803,6.8515e-06,8.29512,24.3524
3518.4,0.00464029,7.70234e-06,8.28274,24.4735
3523.2,0.00437769,8.66059e-06,8.27007,24.5951
3528,0.00412945,9.73971e-06,8.25712,24.7173
3532.8,0.00389482,1.09548e-05,8.24389,24.8399
3537.6,0.00367307,1.23227e-05,8.23038,24.9629
3542.4,0.00346354,1.38624e-05,8.21658,25.0863
3547.2,0.00326557,1.55948e-05,8.20251,25.2099
3552,0.00307856,1.75435e-05,8.18816,25.3339
3556.8,0.00290192,1.97345e-05,8.17353,25.4579
3561.6,0.0027351,2.21969e-05,8.15863,25.5821
3566.4,0.00257757,2.49629e-05,8.14345,25.7062
3571.2,0.00242883,2.80685e-05,8.128,25.8302
3576,0.00228843,3.15531e-05,8.11228,25.954
3580.8,0.00215589,3.54608e-05,8.09629,26.0774
3585.6,0.00203081,3.984e-05,8.08003,26.2004
3590.4,0.00191277,4.47442e-05,8.0635,26.3228
3595.2,0.0018014,5.02324e-05,8.04671,26.4445
3600,0.00169634,5.63697e-05,8.02966,26.5654
3604.8,0.00159723,6.32273e-05,8.01234,26.6853
3609.6,0.00150376,7.08838e-05,7.99477,26.8043
3614.4,0.00141561,7.94251e-05,7.97694,26.922
3619.2,0.00133249,8.89454e-05,7.95885,27.0385
3624,0.00125413,9.95478e-05,7.94051,27.1536
3628.8,0.00118026,0.000111345,7.92192,27.2672
3633.6,0.00111064,0.000124459,7.90307,27.3791
3638.4,0.00104503,0.000139025,7.88398,27.4894
3643.2,0.000983205,0.000155188,7.86464,27.5979
3648,0.000924959,0.000173106,7.84506,27.7044
3652.8,0.00087009,0.000192951,7.82523,27.809
3657.6,0.000818411,0.000214911,7.80517,27.9115
3662.4,0.000769743,0.000239185,7.78486,28.0119
3667.2,0.000723918,0.000265994,7.76432,28.1101
3672,0.000680776,0.000295573,7.74355,28.2061
3676.8,0.000640166,0.000328177,7.72255,28.2997
3681.6,0.000601947,0.000364081,7.70131,28.3909
3686.4,0.000565982,0.000403579,7.67985,28.4798
3691.2,0.000532146,0.00044699,7.65817,28.5662
3696,0.000500318,0.000494656,7.63626,28.6501
3700.8,0.000470385,0.000546943,7.61413,28.7316
3705.6,0.000442239,0.000604242,7.59179,28.8105
3710.4,0.00041578,0.000666976,7.56923,28.8869
3715.2,0.000390911,0.000735593,7.54646,28.9608
3720,0.000367544,0.000810574,7.52347,29.0322
3724.8,0.000345592,0.000892431,7.50028,29.1011
3729.6,0.000324977,0.00098171,7.47689,29.1675
3734.4,0.000305622,0.00107899,7.45329,29.2314
3739.2,0.000287457,0.0011849,7.42949,29.2928
3744,0.000270413,0.00130008,7.40549,29.3518
3748.8,0.000254429,0.00142525,7.3813,29.4084
3753.6,0.000239445,0.00156113,7.35692,29.4627
3758.4,0.000225405,0.00170851,7.33235,29.5145
3763.2,0.000212256,0.00186822,7.30758,29.5641
3768,0.000199949,0.00204113,7.28264,29.6115
3772.8,0.000188438,0.00222818,7.25751,29.6566
3777.6,0.000177678,0.00243034,7.23221,29.6995
3782.4,0.000167629,0.00264864,7.20672,29.7404
3787.2,0.000158253,0.00288417,7.18107,29.7791
3792,0.000149513,0.00313806,7.15524,29.8159
3796.8,0.000141376,0.00341151,7.12924,29.8507
3801.6,0.00013381,0.00370578,7.10308,29.8836
3806.4,0.000126786,0.00402221,7.07676,29.9146
3811.2,0.000120276,0.00436216,7.05027,29.9438
3816,0.000114255,0.00472709,7.02363,29.9713
3820.8,0.000108699,0.00511852,6.99683,29.997
3825.6,0.000103585,0.00553803,6.96989,30.0212
3830.4,9.8894e-05,0.00598729,6.94279,30.0437
3835.2,9.46059e-05,0.00646802,6.91555,30.0647
3840,9.07034e-05,0.00698202,6.88816,30.0842
3844.8,8.71703e-05,0.00753118,6.86064,30.1023
3849.6,8.39918e-05,0.00811745,6.83298,30.1191
3854.4,8.11544e-05,0.00874285,6.80518,30.1345
3859.2,7.86457e-05,0.00940952,6.77725,30.1486
3864,7.64546e-05,0.0101196,6.74919,30.1615
3868.8,7.45712e-05,0.0108755,6.72101,30.1732
3873.6,7.29865e-05,0.0116794,6.6927,30.1838
3878.4,7.16925e-05,0.0125339,6.66428,30.1932
3883.2,7.06825e-05,0.0134414,6.63573,30.2017
3888,6.99506e-05,0.0144046,6.60707,30.2091
3892.8,6.94918e-05,0.0154262,6.5783,30.2156
3897.6,6.93021e-05,0.0165089,6.54942,30.2211
3902.4,6.93784e-05,0.0176558,6.52044,30.2257
3907.2,6.97185e-05,0.0188696,6.49135,30.2295
3912,7.03209e-05,0.0201535,6.46217,30.2325
3916.8,7.11851e-05,0.0215106,6.43288,30.2347
3921.6,7.23114e-05,0.0229443,6.4035,30.2361
3926.4,7.37008e-05,0.0244577,6.37403,30.2368
3931.2,7.53553e-05,0.0260543,6.34447,30.2369
3936,7.72774e-05,0.0277376,6.31483,30.2362
3940.8,7.94707e-05,0.0295113,6.2851,30.2349
3945.6,8.19394e-05,0.031379,6.25529,30.2331
3950.4,8.46884e-05,0.0333444,6.22541,30.2306
3955.2,8.77236e-05,0.0354115,6.19545,30.2275
3960,9.10515e-05,0.0375842,6.16542,30.2239
3964.8,9.46794e-05,0.0398665,6.13532,30.2198
3969.6,9.86154e-05,0.0422626,6.10515,30.2152
3974.4,0.000102868,0.0447766,6.07493,30.2101
3979.2,0.000107448,0.0474128,6.04464,30.2046
3984,0.000112365,0.0501757,6.01429,30.1986
3988.8,0.000117631,0.0530696,5.98389,30.1921
3993.6,0.000123257,0.0560992,5.95344,30.1853
3998.4,0.000129256,0.0592689,5.92293,30.178
4003.2,0.000135643,0.0625834,5.89239,30.1704
4008,0.000142432,0.0660476,5.86179,30.1623
4012.8,0.000149639,0.0696662,5.83116,30.1539
4017.6,0.00015728,0.0734441,5.80049,30.1452
4022.4,0.000165372,0.0773862,5.76978,30.1361
4027.2,0.000173935,0.0814977,5.73904,30.1266
4032,0.000182986,0.0857834,5.70827,30.1169
4036.8,0.000192547,0.0902486,5.67747,30.1068
4041.6,0.000202639,0.0948984,5.64664,30.0964
4046.4,0.000213285,0.0997381,5.6158,30.0857
4051.2,0.000224507,0.104773,5.58493,30.0747
4056,0.000236331,0.110008,5.55404,30.0634
4060.8,0.000248782,0.115449,5.52314,30.0518
4065.6,0.000261887,0.121101,5.49223,30.0399
4070.4,0.000275674,0.12697,5.46131,30.0277
4075.2,0.000290173,0.133061,5.43038,30.0153
4080,0.000305415,0.13938,5.39945,30.0026
4084.8,0.000321431,0.145931,5.36851,29.9896
4089.6,0.000338256,0.152721,5.33758,29.9764
4094.4,0.000355924,0.159755,5.30665,29.9629
4099.2,0.000374471,0.167039,5.27572,29.9491
4104,0.000393935,0.174578,5.2448,29.9351
4108.8,0.000414357,0.182378,5.21389,29.9208
4113.6,0.000435777,0.190444,5.18299,29.9063
4118.4,0.000458238,0.198782,5.1521,29.8915
4123.2,0.000481786,0.207397,5.12123,29.8764
4128,0.000506465,0.216295,5.09039,29.8611
4132.8,0.000532326,0.225482,5.05956,29.8456
4137.6,0.000559418,0.234962,5.02876,29.8298
4142.4,0.000587795,0.244741,4.99798,29.8137
4147.2,0.000617509,0.254825,4.96723,29.7974
4152,0.00064862,0.265219,4.93651,29.7808
4156.8,0.000681185,0.275928,4.90582,29.7639
4161.6,0.000715267,0.286958,4.87517,29.7468
4166.4,0.000750929,0.298314,4.84455,29.7295
4171.2,0.000788239,0.310001,4.81397,29.7118
4176,0.000827265,0.322024,4.78343,29.6939
4180.8,0.00086808,0.334387,4.75294,29.6758
4185.6,0.00091076,0.347097,4.72249,29.6573
4190.4,0.000955382,0.360158,4.69209,29.6386
4195.2,0.00100203,0.373575,4.66173,29.6196
4200,0.00105078,0.387352,4.63143,29.6003
4204.8,0.00110174,0.401494,4.60118,29.5807
4209.6,5.60114,1.34219e-14,8.34523,2.52409
4214.4,5.47651,1.54761e-14,8.37271,2.61312
4219.2,5.35005,1.79392e-14,8.4006,2.71102
4224,5.22274,2.0872e-14,8.42879,2.81668
4228.8,5.0953,2.43485e-14,8.45722,2.92929
4233.6,4.96824,2.84573e-14,8.48585,3.04829
4238.4,4.84195,3.33029e-14,8.51462,3.17322
4243.2,4.71675,3.90091e-14,8.54352,3.30374
4248,4.59285,4.57207e-14,8.57251,3.43961
4252.8,4.47045,5.36081e-14,8.60157,3.58061
4257.6,4.34969,6.28704e-14,8.63068,3.72656
4262.4,4.2307,7.3741e-14,8.65984,3.87735
4267.2,4.11357,8.64927e-14,8.68901,4.03284
4272,3.99838,1.01445e-13,8.71819,4.19295
4276.8,3.88519,1.1897e-13,8.74737,4.35759
4281.6,3.77406,1.39503e-13,8.77654,4.52667
4286.4,3.66501,1.63554e-13,8.8057,4.70012
4291.2,3.55808,1.91717e-13,8.83482,4.87789
4296,3.45329,2.24685e-13,8.8639,5.05989
4300.8,3.35066,2.63269e-13,8.89294,5.24607
4305.6,3.2502,3.08412e-13,8.92194,5.43636
4310.4,3.1519,3.61218e-13,8.95087,5.63069
4315.2,3.05577,4.22971e-13,8.97974,5.82899
4320,2.9618,4.95171e-13,9.00855,6.0312
4324.8,2.86999,5.79565e-13,9.03728,6.23723
4329.6,2.78032,6.7819e-13,9.06594,6.44702
4334.4,2.69279,7.93418e-13,9.09451,6.66048
4339.2,2.60737,9.28013e-13,9.123,6.87753
4344,2.52404,1.08519e-12,9.15139,7.09809
4348.8,2.44278,1.2687e-12,9.17969,7.32207
4353.6,2.36358,1.4829e-12,9.2079,7.54937
4358.4,2.28641,1.73286e-12,9.236,7.77989
4363.2,2.21124,2.02447e-12,9.264,8.01355
4368,2.13804,2.36458e-12,9.29188,8.25024
4372.8,2.0668,2.76117e-12,9.31966,8.48985
4377.6,1.99747,3.22347e-12,9.34732,8.73227
4382.4,1.93003,3.76223e-12,9.37486,8.97741
